tscheng	9.805875
atyp	9.112728
reciproc	6.021685
147.8	9.805875
evalu	4.871401
147.5	9.805875
147.0	9.805875
k-gold	9.112728
0007	9.112728
0000	5.934674
wellwish	9.805875
dissolut	6.861436
starbuck	9.805875
million-programm	9.112728
zhiliu	9.112728
secreatari	9.805875
shun-	9.805875
wanxian	9.805875
elsa	9.805875
star	5.210755
sadako	9.805875
stay	2.628092
staf	5.835583
foil	6.222356
obesity-rel	9.805875
thefound	9.805875
stan	8.707262
webforc	9.805875
33,375	9.805875
8000	7.503290
157.9	9.805875
shiji	9.805875
spectacl	7.726433
4b	8.419580
shije	9.112728
t-shape	9.805875
shune	9.805875
shund	9.805875
shung	6.309367
argentinian	9.112728
paperless	8.196437
freshwat	9.112728
12,750	9.805875
undersecretari	8.707262
hksarg	5.423848
sichuan	6.627821
twelve-hour	9.805875
dot-com	9.112728
aider	6.473670
32,953	9.805875
no.a	9.805875
swab	7.407979
antimicrobi	9.805875
sorri	7.503290
swan	7.407979
178,100	9.805875
260.0	9.805875
aus	9.805875
no.t	9.805875
buddi	8.707262
aux	9.805875
2,930	9.805875
sway	9.112728
budda	9.805875
subcommite	9.805875
reprocess	9.112728
void	6.473670
voic	5.543195
barenboim	9.805875
2,514	9.805875
2,517	9.805875
satnet	9.805875
2,511	9.805875
2,510	8.707262
model-bas	9.805875
thaumatin	9.805875
2,519	9.805875
amt	9.805875
0721	8.196437
560.73	9.805875
0724	7.608650
2318	7.407979
0726	9.805875
2317	8.196437
atrsm	9.805875
2315	8.707262
bay-	9.805875
herbert	7.033286
5855	9.112728
5850	9.805875
5858	9.805875
whirlwind	9.112728
term-invest	9.805875
remifentanil	9.805875
docent	8.419580
eldon	7.407979
lcq7:school	9.805875
context.i	9.805875
kidnap	6.972661
illumin	8.014115
jordon	8.014115
francai	9.112728
spokesman	1.477424
bumpi	9.112728
pieter	9.805875
-1.4	7.033286
mee	8.196437
680.8	9.805875
406	7.503290
mec	9.805875
mem	9.805875
aquat	7.503290
men	3.078443
mei	4.088847
meh	9.805875
context..	9.805875
met	3.565599
aquan	9.805875
concour	9.805875
paquin	9.112728
sibelius	9.805875
unjustifi	7.859965
pujiang	9.805875
4,794,338	9.805875
86.6	9.112728
555,000	9.805875
seduc	9.805875
re-arrang	7.608650
parlanc	9.805875
joshua	6.510038
citybrass	9.112728
myanmar	6.915503
tertiari	4.477999
2,611.3	9.805875
head-on	7.240925
14,075	9.805875
hymnolog	9.805875
6,223,689	9.805875
robertson	9.805875
sub-opt	9.805875
disco-groov	9.805875
amphitheatr	9.112728
precautioneri	9.805875
berlin	6.810142
tri-lingu	8.707262
177,500	9.805875
biotic	9.805875
17,390.6	9.805875
periemut	9.805875
bacteriolog	6.309367
room	3.947942
re-print	9.805875
roof	5.874049
8838	9.805875
xht	9.112728
proof-read	9.805875
8836	9.805875
root	6.510038
8830	7.859965
8833	9.805875
3,162	8.707262
immunis	8.196437
climat	5.475141
3,168	9.805875
climax	6.714832
acetylen	9.112728
10,000	4.178254
labequ	9.805875
kinson	9.805875
ciguatera	7.608650
68m	8.419580
titular	9.112728
cshls	9.805875
9222	9.805875
casam	6.670381
autonomi	4.681911
confin	5.745432
triad-	9.805875
50mm	9.805875
colonis	9.112728
phqs	9.805875
confid	3.492327
79a	9.805875
312,600	9.112728
food-	9.805875
octav	9.805875
ten-metr	9.805875
geolog	6.810142
passageway	7.726433
6.775	9.805875
loyalti	7.033286
whole-year	9.805875
11,188,100	9.805875
unincorpor	8.419580
third	3.012409
no.14	9.112728
shau	4.652583
1579	8.707262
1578	9.805875
689	8.707262
421,500	9.805875
gold-colour	8.014115
684	9.112728
686	9.805875
681	7.726433
680	7.503290
683	8.196437
682	9.112728
amcham	8.196437
36,935	9.805875
book-shop	9.805875
stage-two	9.805875
shamshuipo	8.014115
kamuel	9.805875
137.2	8.014115
wui	5.436427
wun	6.810142
streamlin	5.151914
10.0	6.810142
10.3	6.222356
10.2	6.670381
10.5	6.068205
137,698	9.112728
10.7	6.438579
10.6	6.714832
10.9	6.810142
10.8	6.627821
carlyl	9.112728
crew	5.475141
gentl	7.407979
a.m.school	9.805875
1,298	9.805875
anim	5.251998
anik	9.112728
promin	4.788595
3,827	9.805875
1,292	9.805875
1,294	9.805875
microfilm	9.112728
136.25	9.805875
24,300	9.805875
promis	5.762823
ernesto	9.112728
haipong	9.805875
shah	9.805875
pudong	8.419580
lofti	7.608650
delahunti	9.805875
lorenz	8.707262
leigton	9.805875
1,749,100	9.805875
aidb	9.805875
aida	8.707262
rieger	9.805875
forgon	8.419580
forgot	9.805875
unbound	9.805875
17,974	9.805875
1and	8.707262
00am	8.196437
rewrit	9.112728
gas-fuel	9.805875
debit	7.503290
the-board	8.419580
venezuela	9.112728
brochur	7.503290
28m3	9.805875
u.s.	6.404677
ineffici	6.915503
epoch-mak	9.805875
rodolf	9.805875
huangmaozhou	9.805875
betacam	9.805875
1,126	9.805875
1,125	9.112728
1,122	9.112728
1,120	9.112728
temporari	3.651017
standbuild	9.805875
146.61	9.805875
1,128	9.112728
storylin	9.805875
khazakstan	9.805875
level-play	7.320968
107.55	9.805875
three-dimension	8.196437
owner-occup	9.805875
6,5000	9.805875
tuon	9.805875
sweepstak	8.419580
quibbl	9.805875
cossack	9.805875
inconspicu	8.196437
smadja	9.805875
4/1	9.805875
ever-ris	9.112728
3,952	9.805875
3,954	9.805875
acquaint	7.726433
3,959	9.805875
zhenhua	9.805875
sometim	5.339967
lcq14:employ	9.805875
4,204	9.805875
block-to-block	8.419580
songkla	9.805875
outag	8.707262
in-build	8.196437
3545	8.707262
2am	9.112728
foundri	9.805875
tamotsu	9.805875
soon-to-b	8.419580
uscg	9.805875
preliminary-tr	9.805875
klosson	9.805875
rheinland	9.805875
1,192.4	9.805875
68.7	9.805875
hkitp	8.707262
beginn	8.419580
job-match	9.112728
ginger	9.112728
tella	9.805875
4,874	9.805875
tv/film	9.805875
pre-dispos	9.805875
most-ment	9.112728
avion	9.805875
gabriell	9.805875
sleeper	6.972661
lopsid	9.805875
second-pr	9.805875
gsd	7.320968
gudmund	9.805875
marit	7.097825
hidc	9.805875
marin	3.696627
mario	9.112728
212,321	9.805875
underprivileg	8.196437
maria	6.116995
zealand	4.681911
impostor	9.805875
overbook	8.707262
solemn	7.503290
rcu/kw	8.014115
constrict	9.805875
scotch	9.805875
aerosol	7.320968
pavan	9.112728
city-wid	9.805875
kolwoon	9.805875
ambassador	5.241527
4,254	9.805875
double-b	9.805875
probe	6.714832
abstain	9.112728
inaugur	5.816891
21.24	9.805875
double-r	9.805875
50,720	9.805875
21.23	9.805875
trade-off	9.112728
cumberland	8.419580
pwifb	9.805875
310,000	8.707262
millimetre-long	9.805875
1,120,687	9.805875
kuk	5.171146
well-establish	5.854631
8,885	9.805875
vegetable-bas	9.805875
hole-dril	9.805875
account-rel	9.805875
water-mil	9.805875
2262	9.805875
bcs	9.805875
re-arrest	9.805875
-10.7	8.707262
convivi	9.805875
earn	5.241527
eviscer	9.805875
doomster	9.805875
enchanc	9.805875
reload	9.805875
serenata	9.805875
troop	8.707262
enchant	7.608650
giraff	9.805875
eight-strong	9.805875
655.6	9.805875
655.1	9.805875
hkqaa	8.419580
empathet	9.112728
sunnyvill	8.419580
perfluorocarbon	9.805875
reservior	9.805875
4281	9.805875
4287	8.707262
cyclamen	8.707262
non-replac	9.805875
4289	9.805875
middle-lan	9.805875
seacg	9.805875
storeroom	9.805875
government-fund	8.419580
199,457	9.805875
pontoon	9.805875
omi	9.805875
omh	9.805875
physicist	8.707262
lotion	9.805875
vernon	9.805875
foreign-fund	8.419580
upfront	8.014115
yaohan	7.859965
cousin	8.707262
businessinfo	9.805875
inalien	7.608650
4751	8.707262
428b	9.805875
unchannelis	8.419580
mispris	9.805875
fine-grain	9.805875
uncertainti	5.529209
676,400	9.805875
nusajaya	9.805875
forag	9.805875
cineplex	9.805875
jinan	9.805875
results-ori	9.112728
foray	9.805875
aftermath	6.627821
buddist	9.805875
quinc	9.805875
accustom	7.320968
tint	9.112728
75,800	9.112728
shaoji	9.112728
9,1999	9.805875
enrol	5.745432
ting	4.249047
commission	3.165999
trigger	6.473670
oceanographi	9.112728
interest	2.339647
basic	3.454989
basil	9.805875
repatri	5.501810
tini	7.503290
fixed-w	8.707262
deeper	5.893852
dismiss	6.309367
counter-revolut	9.805875
two-memb	9.112728
runup	9.805875
deepen	6.586999
downplay	9.805875
lionel	7.407979
ugli	9.112728
one-lan	7.859965
papermak	8.419580
servic	1.788567
ravish	9.112728
bayshor	8.707262
-------	3.006819
6190	9.805875
6193	9.805875
mobolis	9.805875
143,435	9.112728
onlook	9.805875
seven	2.984767
hospital-us	9.805875
cann	8.014115
cano	8.419580
non-manu	8.196437
fullview	9.805875
assali	9.805875
sever	3.676825
quali-	9.805875
7201	8.196437
7200	8.707262
vice-presid	9.112728
6221	7.320968
80s	8.196437
mentor	8.419580
outstretch	9.805875
elli	9.112728
lcq16:vtc	9.805875
restricted-lic	9.805875
ella	8.707262
9417	9.112728
off-duti	7.503290
unicorn	8.196437
multi-staircas	9.805875
6.meng	9.805875
qualif	4.993690
presto	9.805875
extra-mur	9.112728
1,183,600	9.805875
inherit	7.407979
qualit	7.859965
809	8.196437
808	8.419580
washbasin	9.112728
803	8.419580
programm	2.609937
801	7.859965
800	4.522671
807	8.707262
806	8.707262
805	8.419580
804	9.112728
yei	8.196437
yeh	4.885894
yek	9.805875
agon	9.805875
yeo	9.805875
yen	5.854631
yee	4.612918
year-old	2.751425
41of	9.805875
yet	3.595275
yew	8.196437
[up	9.805875
metropoli	7.166817
1774	9.805875
1776	9.805875
propuls	8.707262
wide-rang	6.222356
1103	9.112728
solictor	9.805875
royal	5.328538
long-lost	9.112728
pecuniari	7.320968
tpcc	9.805875
save	4.612918
watermains.	9.112728
supervisori	5.351527
discreet	9.805875
buy-out	8.707262
borderless	8.196437
hi-fi	9.112728
strap	8.196437
illiter	9.112728
11108	9.805875
thank-you	8.707262
copyright-	9.805875
s/tm	8.196437
porcupin	9.805875
11107	9.805875
39,171	9.805875
s/tw	8.419580
8706	9.805875
debilit	9.805875
8709	8.707262
greenland	9.112728
dean	6.250527
squander	8.707262
deal	3.674648
t.w.g.hs	9.805875
23.64	9.805875
deaf	7.407979
maxim	7.240925
dead	4.105431
7.7641	9.805875
dear	7.407979
inact	8.419580
first-stag	9.112728
insensit	9.112728
ever-decreas	9.805875
1,045	9.805875
22.36	9.805875
archivist	8.707262
subdu	5.914054
first-stat	9.805875
30/f	7.608650
thonon	9.805875
real-siz	9.805875
unbundl	9.805875
1998/99	4.333604
conced	9.112728
diesel-driven	8.419580
lcq10:cross	9.805875
unreason	6.586999
477.7	9.805875
irksom	9.805875
re-accommod	9.805875
chilean	8.707262
yoshihid	9.805875
afternoon	2.887180
ready-for-discharg	9.805875
limited-edit	9.805875
pak-	9.112728
subt	9.112728
thinner	7.608650
owner-manag	8.419580
down	2.616707
84,430	9.805875
hkmo	8.014115
hkma	4.245193
hkmc	5.977233
s/yl-kt	8.707262
microwav	7.407979
936,000	9.805875
167.52	9.805875
246,000	9.112728
137.c	9.805875
7,043	9.805875
initial	7.608650
01.04.00	9.805875
bolshoi	9.112728
dunkerley	9.805875
1,723	9.805875
1,722	9.805875
hand-lin	9.805875
fraction	7.407979
1,726	9.805875
jealousi	8.707262
analysi	3.905977
oszkar	9.805875
macdonnel	8.196437
sub-	7.240925
analyst	6.972661
partcip	9.805875
one-way	5.711530
cargolux	9.805875
137.4	8.419580
137.5	8.196437
positio	9.805875
137.7	9.805875
137.0	8.419580
137.1	8.707262
gould	9.805875
137.3	7.859965
half-a-year	9.805875
137.8	8.419580
137.9	8.419580
on-air	9.805875
134,994	9.112728
scheme--footbal	8.707262
petit	6.473670
67,500	9.805875
non-gambl	9.805875
piazzolla	8.707262
cross-division	9.805875
thune	9.805875
courtesan	9.805875
4.6667	8.196437
inter-fac	9.805875
850,000	8.419580
communic	3.789718
2509	7.726433
2508	9.805875
2507	9.805875
2504	8.419580
2503	9.805875
unlimit	6.438579
2501	9.805875
2500	8.419580
himslef	9.805875
089	9.112728
30/3	9.805875
handicap	5.816891
082	8.707262
080	9.112728
086	9.805875
clenbuterol	7.608650
084	9.805875
journey	4.930677
sinead	9.805875
tgci	9.805875
weekend	5.351527
11.9.98	9.805875
re-unif	7.407979
economy-rel	7.503290
identikit	8.707262
-------------------------------------------------------	5.662740
re-unit	9.805875
ignor	6.404677
annuiti	8.707262
meander	9.805875
18.28	9.112728
wiig	9.805875
lanfang	9.805875
1,606	9.805875
-56.2	9.805875
-56.0	9.805875
hierarch	9.112728
245.71	9.805875
21st	3.914231
sovereignti	5.200705
father	5.646992
0	5.874049
swoop	7.608650
regatta	9.112728
one-tube-two-way-oper	9.805875
chequ	6.168289
8.028	9.805875
lynch	7.608650
parkview	8.419580
-60.0	9.805875
info	7.726433
hand-rail	9.805875
-60.7	9.805875
xiangdong	8.419580
non-financi	8.196437
elan	9.805875
lcq4:complaint	9.805875
stiffer	9.805875
round	4.043823
okay	9.805875
asham	9.112728
talker	9.805875
484,830	9.805875
3,088	9.805875
3,083	9.805875
3,084	9.805875
cga	9.112728
suspect	3.222466
international	9.112728
tetrahydro-cannabinol	9.112728
1,600	6.547778
agosti	9.805875
target-	9.805875
dwarf	9.805875
2634	8.196437
3,330	9.112728
3,333	9.805875
3,334	9.112728
coincid	6.309367
bolger	9.805875
box	4.756019
boy	5.114527
insan	9.805875
bop	7.407979
bor	8.707262
bot	7.726433
bou	9.805875
mortim	8.196437
bow	8.196437
boi	9.805875
bok	8.707262
bol	9.805875
harlech	7.859965
boo	9.805875
extrem	4.359137
bob	7.407979
boc	8.196437
bod	9.112728
boe	7.240925
bog	8.707262
overrid	6.972661
6,540	9.805875
msci	9.805875
close-knit	8.707262
-58.0	9.805875
-58.3	9.805875
-58.2	9.805875
transplant	7.503290
l12a	9.805875
sake	5.934674
non-good	9.112728
weizmann	9.805875
visit	2.869532
dot.com	9.805875
vineyard	8.707262
jingyuan	9.805875
khachaturian	9.805875
olympiad	7.859965
semi-enclosur	9.805875
qatar	7.859965
213,133	9.805875
labyrinth	9.805875
63,000	8.707262
ferrous	9.805875
semi-preci	9.805875
hkef	9.805875
imper	6.810142
export-l	9.112728
imped	7.503290
nearest	5.955727
sidlin	9.805875
14s	7.166817
nationality-rel	9.805875
non-linguist	9.805875
reynold	9.805875
14e	9.805875
14b	8.014115
14c	9.805875
well-recognis	9.805875
14a	8.196437
kasian	9.805875
4615	9.805875
xijin	9.805875
two-way-permit	9.112728
guangwei	9.805875
851.3	9.805875
half-sampl	9.805875
talalog	9.805875
doomsdayish	9.805875
8,510	9.805875
30,010	9.805875
30,013	9.805875
146	6.473670
147	6.915503
144	6.194957
145	6.068205
boleslav	9.805875
143	6.168289
140	5.133046
141	6.547778
evgeni	9.805875
lihua	8.419580
idi	9.805875
148	6.473670
149	7.033286
membership	4.502570
jintao	8.014115
tramway	7.726433
underscor	7.608650
idd	7.097825
alnwick	9.112728
telepag	7.726433
noun	9.112728
waist	7.859965
diethyl-propion	9.805875
repuls	5.171146
cpdc	9.112728
bi-part	9.805875
mingxiong	9.805875
basket	7.859965
purifi	9.805875
boomlin	9.112728
lsf	9.805875
gatemouth	9.805875
lsb	9.805875
doje	9.805875
19,300	9.805875
purush	9.805875
lst	9.805875
non-voic	9.805875
estament	9.805875
equip	3.266289
250.0	9.805875
equir	9.805875
14.07.99	9.805875
equit	5.955727
250.4	9.112728
grout	9.112728
identi-kit	9.112728
45,800	9.805875
group	3.086862
monitor	3.377769
polici	2.678984
supermasochist	9.805875
senigallia	9.805875
hknpl	9.112728
automobil	7.608650
succul	8.707262
toxic	6.222356
7614	8.707262
wenbin	9.805875
21,043	9.805875
teller	6.627821
trombon	9.805875
workload	5.662740
focuss	7.503290
drug-tak	9.805875
boehner	9.805875
careless	6.404677
massachusett	8.419580
2,855,467	9.805875
phone-tap	9.805875
prejudici	7.859965
motherland	5.662740
taoist	8.196437
42,527	9.805875
167000	9.805875
mass-market	9.805875
gastao	9.805875
continu	2.134048
manifesto	9.805875
ahmad	9.805875
salesladi	9.805875
over-pay	9.805875
conting	4.718278
hummeluhr	9.805875
hydroelectr	9.805875
82.8	9.805875
4,937	7.859965
4,930	9.112728
4,932	9.805875
bailout	9.805875
pamela	6.194957
brikenhead	9.805875
romanc	7.726433
metro	5.934674
bagehot	9.805875
wenjindu	9.805875
syndiat	9.805875
non-bank	7.407979
free-subsidis	9.805875
47,705	9.112728
romant	6.510038
jaywalk	6.627821
funki	9.112728
waiter	9.112728
frequenc	4.762450
educationist	8.196437
three-metre-high	9.805875
registrar	5.436427
www.cpce.gcn.gov.hk	9.805875
bar-cod	9.805875
principl	3.806938
frequent	4.762450
first	1.602023
163,389	9.805875
mahagonni	9.805875
housekeep	6.915503
rlbs	9.805875
5665	9.805875
mini-golf	9.805875
trouble-mak	9.805875
5668	8.196437
urbino	9.805875
fieri	9.805875
19.5:1	9.805875
mark-down	9.805875
fierc	7.240925
162,000	7.240925
67.34	9.805875
re-examin	7.320968
unindict	9.805875
xianshuang	9.805875
thrown-up	9.805875
memo	9.112728
shufang	9.805875
430,000	8.014115
gaudi	9.805875
www.webcom.com	8.707262
set-up	6.810142
6403	6.250527
6400	6.810142
6401	8.014115
easement	5.762823
61st	9.805875
remors	8.707262
surrog	9.805875
20s	9.112728
talin	9.805875
2,700,000	9.805875
talig	9.805875
fat-bas	9.805875
hard-hit	9.112728
20a	7.166817
20c	9.805875
20b	7.859965
20e	9.805875
20k	9.805875
20m	9.112728
kevin	6.438579
rcise	9.805875
squat	8.419580
offencesand	9.805875
squar	4.095448
irrepar	9.805875
acumen	8.707262
squad	4.185474
crisis-affect	9.805875
film-rel	8.707262
600,000	6.309367
201	6.438579
200	2.652041
203	7.240925
202	6.761352
205	6.915503
204	6.761352
207	7.033286
206	6.279514
out-of-control	9.805875
208	6.279514
capitul	9.805875
830	8.014115
whizz	9.805875
exclus	5.375058
doucet	9.112728
sunglass	8.196437
upland	9.805875
beth	9.805875
972,000	9.805875
172.8	9.805875
synonym	9.805875
ride-on-car	9.805875
172.1	9.805875
ctopic.	9.805875
13,260	9.805875
two-metre-tal	9.805875
2,948	9.805875
xhun	9.805875
unobstruct	8.014115
80.16	9.805875
jacksoon	9.805875
newer	8.014115
rhetor	8.707262
kwoh	9.805875
kwon	9.112728
megajoul	8.707262
emanon	9.805875
threshold	5.999212
shoukd	9.805875
sponsorship	5.411426
enthusiast	5.328538
mouth-wash	9.805875
helio	8.419580
rust-proof	9.805875
treasuri	4.229926
incongru	9.805875
woodpulp	8.419580
parametr	9.112728
stormi	9.112728
dcms	9.805875
enthusiasm	5.798542
12,170	9.805875
bissau	9.805875
agonis	9.805875
12.64	9.805875
12.65	9.112728
hailer	9.805875
get	3.561708
12.68	9.805875
gec	8.419580
irradi	9.112728
gee	9.805875
geo	6.250527
gen	9.112728
gem	6.915503
lq19:ha	9.805875
acclam	9.112728
19,848	9.805875
headphon	9.112728
kai-to	9.805875
malaysian	6.972661
non-ef	9.805875
hard-surfac	8.707262
eco-system	9.805875
gammon	7.407979
19.04.99	9.112728
5.41	9.805875
5.40	7.608650
5.43	9.112728
5.42	9.805875
5.45	7.166817
menuhin	7.726433
5.46	9.805875
sear	9.805875
menac	8.707262
seat	4.815442
sean	9.112728
seal	5.488387
seab	6.371888
loanshark-rel	9.805875
wonder	5.914054
innov	4.372153
enumer	6.810142
non-receipt	8.014115
label	5.728337
enough	4.815442
across	3.965233
-25.5	9.805875
-25.4	9.805875
-25.7	9.805875
-25.6	8.707262
august	2.611438
-25.2	9.805875
90000-222-322	9.805875
liberally-regul	9.112728
-25.8	9.805875
archaeolog	6.670381
www.summeryouth.org.hk	9.805875
sea-	9.805875
westminist	9.805875
sketchi	9.112728
tour	4.749629
tout	7.859965
improv	2.534866
wenhong	9.805875
44,600	9.805875
improp	5.662740
among	2.690293
switch-ov	9.805875
switch-on	8.419580
liangdong	8.196437
16.7	6.586999
ultim	4.938340
well-cushion	9.805875
tramp	9.805875
9.125	9.805875
405	6.340139
110v	9.112728
404	8.707262
16.3	7.033286
402	7.859965
dramatis	9.805875
401	8.196437
16.0	7.726433
squash	5.854631
wake	5.955727
sound	4.000740
68,831	9.805875
bsil	9.805875
antoni	6.142313
spearplay	9.805875
1106	7.407979
1107	8.707262
1104	9.112728
1105	6.473670
ratchet	9.805875
bsis	8.014115
1100	8.707262
1101	8.196437
408	8.707262
cock	9.805875
1108	8.419580
1109	9.805875
advantag	4.507557
strait	8.707262
strain	6.168289
pratition	9.805875
sudden	5.798542
keyhol	9.805875
confisc	6.473670
outrag	9.112728
guanren	9.805875
woodland	7.097825
colour-co	9.805875
o'brien	6.510038
2136	9.805875
lauier	9.805875
cncc	9.805875
2137	9.805875
assist	3.000152
crisis-countri	9.805875
106,200	9.805875
companion	8.196437
2.11.98	9.112728
assisi	9.805875
kazakh	9.805875
lingzi	9.805875
mini-tenni	9.805875
4,064	9.805875
annnounc	9.805875
rayman	9.112728
workplac	5.087376
channelis	9.805875
dcs/tm	9.805875
outdoor	2.961059
gaieti	9.112728
leeway	8.196437
concludion	9.805875
2139	9.805875
statesmen	9.805875
awareness-rais	9.805875
19.60	9.805875
mini-train	8.707262
03.03.99	8.707262
underemploy	5.678740
pitman	7.608650
qinghua	9.112728
chyi	9.805875
zulu	9.805875
post-bubbl	9.805875
sight-	9.805875
re-entri	7.608650
monocytogen	8.196437
arsonist	9.112728
demographi	9.805875
13,498	9.112728
3,391,000	9.805875
668	8.196437
bader	9.112728
afflict	9.112728
2770	7.859965
cornwal	6.404677
2773	8.014115
eco-tour	8.014115
2776	9.112728
granit	8.196437
lott]	9.805875
9496	9.805875
truncheon	9.805875
irpa	9.805875
lotta	9.805875
sunbath	8.196437
kmh	9.805875
14001	8.419580
-propos	9.805875
outl	9.805875
knife	5.728337
9725	7.503290
9723	8.419580
ballet......ful	9.805875
olog	9.805875
90.00	9.805875
dispensari	7.320968
yamagata	9.112728
cornerston	6.340139
lcq1:drug	9.805875
forebod	9.112728
791,000	9.805875
multi-ownership	9.112728
lithograph	9.805875
12.3	7.097825
environmentally-respons	9.805875
out-	8.014115
coupon	5.711530
abattoir	7.608650
jerusalem	8.419580
non-pric	9.112728
15,049	9.805875
104kmh	9.805875
paraphernalia	6.194957
15,040	9.805875
662	9.805875
undrawn	8.014115
6520	9.805875
1988/1989	9.805875
guifang	9.112728
3070	8.707262
shroud	9.805875
silverstrand	4.961688
night-tim	8.419580
high-frequ	9.112728
spice	9.805875
self-evalu	7.033286
salzburg	9.112728
vht	9.805875
vhs	8.707262
con-trick	9.805875
well-understood	9.112728
eschew	9.112728
vhf	7.608650
57.95	9.805875
48f	9.805875
48e	9.805875
censor	8.707262
48b	9.805875
casualti	5.284086
planetarium	9.112728
bookazin	9.805875
examina	9.805875
127,075	9.805875
again	3.651017
4,788.4	9.805875
vbts	9.805875
terephthal	9.805875
sasamura	9.805875
floccul	9.805875
psychotherapi	9.805875
architectur	5.133046
firmwar	9.805875
condens	8.707262
luen	5.151914
sequenc	7.033286
-----------------	5.914054
cost-cut	8.707262
painted-fac	9.805875
rat-born	9.112728
489	7.859965
submarin	6.972661
487	8.707262
486	7.608650
485	7.320968
484	7.608650
483	7.503290
482	8.707262
481	8.419580
480	6.714832
e-email	9.805875
poorly-manag	9.805875
downfal	9.805875
teleintegr	9.805875
descript	5.387034
3,278	9.805875
misadventur	9.805875
burrow	9.805875
u	7.859965
137,760	9.805875
full-bodi	9.805875
landfil	5.934674
hkecic	9.805875
141st	8.707262
meddl	8.419580
r1a	9.805875
allergi	9.805875
over-concern	9.805875
102,707	9.805875
north-	9.805875
eeva	9.805875
day-	9.805875
four-kilometr	9.112728
crimson	9.805875
zhanhao	9.112728
musketri	9.805875
self-initi	9.805875
yien	9.805875
yieh	9.805875
66,800	9.805875
mcdonough	8.419580
46,268	9.805875
siltat	9.805875
6,737	9.805875
alma	9.805875
nuno	9.805875
flyover	5.893852
closely-rel	9.112728
506,507	9.805875
jiangnan	8.419580
20th	5.284086
firefight	9.805875
peiqiu	9.112728
106.39	9.805875
30,607	9.805875
clinch	7.859965
30,600	9.805875
voluntarily-establish	9.805875
display-typ	9.805875
zero	6.371888
sept.	9.112728
take-up	7.503290
13,100	9.805875
7238/9	9.805875
500m	9.805875
overstrain	9.805875
idrsd	9.805875
3,253,400	9.805875
hurdl	7.859965
all-year-round	9.805875
11.62	9.805875
re-possess	9.112728
11.60	9.805875
5002	9.805875
send-off	9.805875
mock-up	8.707262
6.79	9.805875
6.78	9.805875
malaria	7.608650
klee	9.805875
6.75	8.196437
6.74	9.805875
6.77	9.112728
6.71	9.805875
6.72	9.112728
anti-union	8.707262
lunch-hour	9.112728
cederschiold	9.805875
4429	9.805875
miseri	8.707262
4420	9.805875
collater	6.761352
multi-curr	7.859965
aric	9.805875
convalesc	7.859965
wizard	9.805875
lcq4:hous	9.805875
three-night	9.112728
lrpu	9.112728
phasing-out	9.805875
47,000	8.419580
three-in-a-million	9.805875
africa	5.728337
head-count	8.707262
30/12	9.805875
42.99	9.805875
development-rel	9.805875
terminally-il	9.805875
microorgan	9.805875
archangel	9.805875
long-held	8.196437
tackl	4.118899
anathema	8.419580
sls	8.419580
paterson	6.670381
0.007	9.112728
0.006	9.805875
0.005	8.419580
pro-competit	8.196437
0.001	9.112728
itaa	9.805875
lander	9.805875
e-servic	9.805875
gun-lik	9.805875
ivi	7.726433
19,538	9.805875
24,900	9.805875
18,827	9.805875
shoichiro	8.707262
softech	9.805875
hour	2.671781
hous	3.216948
efaultcas	9.805875
anti-skid	9.805875
sub-stat	8.707262
northshor	7.240925
remain	3.072473
suckl	9.805875
8/98	9.112728
tunxi	9.805875
56,000	8.014115
explod	7.407979
stubborn	9.805875
ford	8.707262
kripa	9.805875
profiles-	9.805875
salesmen	8.014115
three-hal	9.112728
onslaught	7.608650
vaudevill	8.196437
biographi	8.196437
minimun	9.805875
hand-in-hand	7.726433
7177	4.185474
minimum	4.088847
rainstorm	5.436427
gewandhaus	8.707262
explor	4.249047
explos	5.934674
robinson	6.915503
outerwear	9.112728
copeland	9.805875
extrins	8.707262
dsrc	8.419580
comfort	5.816891
low-risk	9.805875
rapport	7.407979
lakato	9.805875
needd	9.805875
divorce-rel	9.112728
heriag	9.805875
acta	9.112728
stir	9.112728
needl	8.707262
over-report	9.805875
1790	8.419580
redwood	8.419580
75,400	9.805875
engineer/pad	9.805875
wiebk	9.805875
non-competit	8.419580
human-to-human	8.196437
rongji	7.407979
29,999	9.805875
netday	9.805875
q10:abus	9.805875
fukutomi	9.805875
hfs	9.112728
57,187	9.805875
dragon	5.328538
mislead	5.835583
nimmanahaeminda	9.805875
co-exist	8.419580
ensembl	5.955727
4,765	9.805875
hfc	9.805875
4,760	9.805875
reminbi	8.707262
rotat	7.726433
fantasi	7.407979
heartfelt	6.714832
80th	8.419580
circumfer	9.805875
through	1.879633
mesodinium	7.726433
undeliver	9.805875
care-and-	9.805875
5580	9.112728
5581	8.707262
pcs	7.726433
pcp	9.112728
pct	9.805875
362,012	9.805875
pco	9.112728
pcm	9.805875
euromoney	9.805875
pcc	8.707262
pcf	9.112728
pcg	8.707262
7.07	9.805875
7.06	9.805875
7.05	8.419580
7.04	8.707262
7.02	8.707262
7.01	9.805875
postwar	9.805875
largest-ev	8.419580
2,590	9.805875
7.09	9.805875
866,000	9.805875
pre-paid	8.196437
6,655	9.805875
compound	7.166817
musiqu	9.112728
wvhk	9.805875
renounc	9.805875
2.2-	8.419580
subcontractor	7.608650
mysteri	7.726433
micro	8.419580
65.6	9.805875
namibia	9.805875
65.3	9.805875
65.9	8.707262
